date,KOSPI200 continuous,Nasdaq100 continuous,KOSPI200/Nasdaq100 50-50 continuous,KOSPI200 4-point,Nasdaq100 4-point,KOSPI200/Nasdaq100 50-50 4-point
2012-11-09,258.7396044593993,133.0911637978209,194.1278645412699,268.40631948195517,157.0742671641394,215.39243402195507
2012-11-12,258.4832632562916,131.85433848284072,193.13206775397114,268.1868949504286,154.85773872421282,213.79229219899247
2012-11-13,257.6076108247745,132.83188834354573,193.51341783045046,267.41140299659577,156.59003578810254,214.6608641689554
2012-11-14,257.9588027431024,132.3138476947285,193.26886599715422,267.7263558522075,155.66313813555905,214.15578487679915
2012-11-15,256.1220905289167,132.17603739050642,192.47758878904642,266.09665451780324,155.41229834878266,213.3273214898337
2012-11-16,255.34768951152304,132.4968172622478,192.41947010657435,265.4111575272017,155.97684200850946,213.43581078592243
2012-11-19,256.7374257722818,133.303207702416,193.52872362718654,266.6548049549533,157.393189226112,214.9033996833843
2012-11-20,257.7008505558856,133.29646981837988,193.88631626276378,267.51392425914395,157.37539709352237,215.23782081041878
2012-11-21,257.2230755694086,133.2548341929545,193.67627670191365,267.0920756375745,157.29555555059957,215.01320342264643
2012-11-22,258.45384856830725,133.22503715349933,194.11769278549446,268.1888199687768,157.23676286129015,215.41551710776258
2012-11-23,259.3974905489264,134.02491038849803,195.05436279900124,269.0303565237926,158.6531425602592,216.7209230479932
2012-11-26,259.19813253336974,133.16192092942651,194.3518378490604,268.8615884320294,157.10128504733711,215.59450792400088
2012-11-27,260.52619926319363,134.11265655349482,195.54284741621595,270.0448104662952,158.78589984313447,217.22067547485045
2012-11-28,259.55169075033143,134.5441671926433,195.48995454904562,269.1814562589248,159.54732026025525,217.39168614370897
2012-11-29,261.3053143647103,134.76400541081324,196.30961530508029,270.7429224542251,159.93238182446265,218.2841612172481
2012-11-30,261.15897652089814,134.59963325858092,196.13503328961818,270.615663857538,159.63430809698139,218.0295466208578
2012-12-03,261.74397405403363,133.43818385098285,195.50848835013335,271.3781061567453,158.60994432337,217.63714750481762
2012-12-04,261.37045379078165,133.41813314136655,195.3536194893068,270.87483103209144,158.595023047744,217.42421844306318
2012-12-05,262.3131513072661,134.03916904708936,196.16008935050422,272.1251137395394,159.15034546797122,218.30711357593674
2012-12-06,262.5244380331225,134.36104885383088,196.47394677353813,272.4009589459032,159.43957017932092,218.61574748645262
2012-12-07,263.149507405044,134.0301822673629,196.46760084892793,273.2280741920978,159.14818030347973,218.74995140101805
2012-12-10,263.17116733169183,134.00999957989782,196.46102950411864,273.2398658731871,159.13903621352244,218.7484570321344
2012-12-11,263.74667194806074,134.48647018082707,197.0242867946009,274.0008838754977,159.56580172680188,219.34646492692013
2012-12-12,264.6074893590987,134.33605992976578,197.237944458524,275.14201530307895,159.43495993306655,219.7168058652151
2012-12-13,266.7695928788161,134.01361752857912,197.81490626650947,278.01679088820686,159.15110723367195,220.68103612422362
2012-12-14,266.16841633283445,133.56812217881094,197.26457709756045,277.21012927242305,158.75779974318317,220.08748975251711
2012-12-17,265.24918973646436,133.03784987364838,196.53304993712726,275.96827281702053,158.2950018621989,219.27117434989893
2012-12-18,266.04699304193133,134.83778170656302,198.14403875048836,277.0254292216947,159.8989920053695,220.7924090129333
2012-12-20,266.5683440017665,134.7197784901457,198.25383508289812,277.7085415419815,159.79994811023857,220.9999564883729
2012-12-21,265.07261614394264,134.30013881975282,197.38643205314003,275.7100925458048,159.42964065720295,219.94201746590784
2012-12-24,265.2071667083778,134.14246909424548,197.32208090442828,275.8721434972483,159.298275594661,219.9175884305908
2012-12-26,265.25720890387225,133.72932877563954,197.03986360914257,275.92733991273076,158.93671128728306,219.69291033854924
2012-12-27,265.66724121822074,133.6725168166115,197.15244194353298,276.4678766056737,158.88913866659476,219.87817256564523
2012-12-28,266.43983373291957,133.2255506454741,197.11690364473185,277.4914411674389,158.49452595653517,220.02102289335096
2013-01-02,270.2419710264191,134.25863015018177,199.28760604693565,281.0655792489424,160.30871240191556,222.69719807870933
2013-01-03,268.94556651737525,134.14822345915942,198.7263771795274,279.8524751014759,160.10581968240618,222.07544003514488
2013-01-04,268.1183156475314,134.06531800179576,198.35903743300958,279.07911591910664,159.95202378791777,221.66209528445376
2013-01-07,268.0514442767133,134.10979642447037,198.36720565392957,279.0225821556119,160.01384137209095,221.68259004655903
2013-01-08,266.5748916992435,134.06660787000047,197.78906548607375,277.6406055979339,159.93093995312836,221.0771686801575
2013-01-09,265.8966355132491,134.17623563088236,197.61927364965857,277.0068970891521,160.1207397306939,220.95767653809082
2013-01-10,267.5664994299427,134.24833211688514,198.2903070871011,278.5741543293138,160.24356429582656,221.66426230310847
2013-01-11,266.44350780850704,134.21297387893048,197.84874500675375,277.5235818416754,160.17463483698424,221.19992281133693
2013-01-14,267.60618499848266,133.41889257570438,197.69137902960142,278.6194784455415,158.74021902050808,220.63876404757363
2013-01-15,265.0189174073297,134.01217715054884,197.17322972249042,276.19638057592306,159.7931470340794,220.40896912422687
2013-01-16,264.3228329073461,134.1791447351977,197.0392622573651,275.54594725934044,160.08530941571817,220.35389602596018
2013-01-17,263.97253221008964,134.28527911196502,196.98819969972539,275.21962794407654,160.26891415262298,220.3519672980512
2013-01-18,265.4856058856786,134.22658932131833,197.50448112971264,276.6399072100709,160.15838875785983,220.8383167456309
2013-01-21,265.3852782221873,133.84783457825517,197.18717142772596,276.55195340948353,159.46511678381816,220.32225004951536
2013-01-22,266.46253363440815,134.4343321984682,198.0195407046034,277.5637273298567,160.5059304763623,221.44578952633313
2013-01-23,264.6746634099378,134.57311458648127,197.46086101499162,275.8899305217172,160.74779324640224,220.95009476125387
2013-01-24,262.9067983277597,134.36946765002892,196.65625684390966,274.23488530032415,160.37858842359262,220.03769405913118
2013-01-25,260.9321273499268,134.50314252291616,196.02469943263213,272.3859872464067,160.61135714169652,219.4662688669817
2013-01-28,260.1657984153774,134.7060010065195,195.89129952896027,271.6737507046985,160.9560321271681,219.4231429159752
2013-01-29,261.9757198707796,135.0841439276676,196.84055048265583,273.3722687829219,161.62505385387098,220.5608801735142
2013-01-30,262.92066691681913,134.9326524484171,197.07802341782917,274.2600197409946,161.34893941718633,220.72117584485125
2013-01-31,262.6470521745989,134.9228209448293,196.969537691134,274.00557519235025,161.32561763098948,220.6041146208642
2013-02-01,262.33093920811507,136.60216676838462,198.0768166020241,273.5758739486962,163.58312166189876,221.97464437681336
2013-02-04,261.9971546970186,132.89328517960678,195.24441824803847,273.11107980920985,158.58972225187662,218.37343690073746
