,S&P 500,러셀 3000,니케이 225,항셍,홍콩 H,대만 가권,상해종합,영국 FTSE 100,프랑스 CAC 40,독일 DAX,KOSPI,인도 SENSEX,에너지,화학,금속및광물,기타 소재,건설,기타자본재,상업서비스,운송,자동차및부품,내구소비재및의류,소비자서비스,미디어,유통,음식료및담배,생활용품,의료,은행,보험,증권,기타금융,소프트웨어,하드웨어,반도체,디스플레이,통신서비스,유틸리티,블루칩30,모멘텀,경기방어주,고배당주,베타플러스,Low Vol,배당성장,Big Vol 지수,FnGuide 컨트래리안,FnGuide 퀄리티밸류 지수,대형가치,대형성장,대형순수가치,대형순수성장,중형가치,중형성장,중형순수가치,중형순수성장,소형가치,소형성장,소형순수가치,소형순수성장,중대형가치,중대형성장,중대형순수가치,중대형순수성장,중소형가치,중소형순수가치,중소형성장,중소형순수성장,채권,20년채권,채권인버스,현금
2007-09-01,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.021739130434782608,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.010869565217391304,0.010869565217391304,0.010416666666666666,0.010869565217391304,0.010416666666666666,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.008695652173913044,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.2380952380952381,0.506741718426501
2007-10-01,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.0,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.0,0.010416666666666666,0.010416666666666666,0.0,0.009469696969696968,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009469696969696968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.007971014492753623,0.008333333333333333,0.007575757575757575,0.007575757575757575,0.0,0.0,0.007575757575757575,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.007575757575757575,0.0,0.0,0.0,0.0,0.22727272727272727,0.5280138339920948
2007-11-01,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.020833333333333332,0.010416666666666666,0.010416666666666666,0.009963768115942028,0.0,0.010416666666666666,0.010416666666666666,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.16666666666666666,0.0,0.0,0.5837862318840579
2007-12-01,0.0,0.0,0.0,0.021825396825396824,0.021825396825396824,0.0,0.019736842105263157,0.0,0.0,0.0,0.0,0.021825396825396824,0.010912698412698412,0.010416666666666666,0.010416666666666666,0.0,0.009868421052631578,0.010912698412698412,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010912698412698412,0.0,0.0,0.011363636363636362,0.0,0.0,0.007894736842105263,0.00873015873015873,0.0,0.0,0.0,0.0,0.00873015873015873,0.00873015873015873,0.007407407407407407,0.0,0.0,0.0,0.0,0.00873015873015873,0.0,0.00873015873015873,0.0,0.007407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00873015873015873,0.0,0.0,0.007894736842105263,0.0,0.0,0.0,0.23684210526315788,0.5108968760284549
2008-01-01,0.0,0.0,0.0,0.018939393939393936,0.017857142857142856,0.0,0.018939393939393936,0.0,0.0,0.0,0.0,0.020833333333333332,0.009469696969696968,0.008333333333333333,0.008333333333333333,0.0,0.009469696969696968,0.009469696969696968,0.0,0.007675438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009963768115942028,0.009469696969696968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.007142857142857143,0.0,0.0,0.0,0.0,0.007142857142857143,0.007575757575757575,0.0061403508771929825,0.0,0.0,0.0,0.0,0.007575757575757575,0.0061403508771929825,0.007142857142857143,0.0,0.0061403508771929825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.615768744984992
2008-02-01,0.0,0.0,0.0,0.015350877192982455,0.013888888888888888,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.006127450980392157,0.006944444444444444,0.0,0.0,0.0,0.008333333333333333,0.005208333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.009469696969696968,0.0,0.0,0.004901960784313725,0.006666666666666667,0.004901960784313725,0.0,0.005555555555555555,0.005555555555555555,0.0,0.0,0.0,0.005555555555555555,0.0,0.005555555555555555,0.0,0.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.004901960784313725,0.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.57532590109409
2008-03-01,0.0,0.0,0.0,0.016666666666666666,0.015350877192982455,0.0,0.012254901960784314,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.008333333333333333,0.006944444444444444,0.0,0.006944444444444444,0.008333333333333333,0.0,0.006944444444444444,0.0,0.0,0.007675438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.007675438596491228,0.0,0.0,0.0,0.005555555555555555,0.0,0.0,0.005555555555555555,0.0,0.005555555555555555,0.005555555555555555,0.005555555555555555,0.0,0.0,0.0,0.0,0.005555555555555555,0.0,0.005555555555555555,0.0,0.005555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555555,0.0,0.0,0.004901960784313725,0.0,0.0,0.25,0.0,0.5729747162022705
2008-04-01,0.0,0.0,0.0,0.010416666666666666,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.010416666666666666,0.013888888888888888,0.0,0.006127450980392157,0.0,0.0,0.0,0.009469696969696968,0.005208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006127450980392157,0.0,0.007675438596491228,0.0,0.0,0.0,0.010416666666666666,0.009963768115942028,0.007675438596491228,0.0,0.0,0.004166666666666667,0.004901960784313725,0.005555555555555555,0.0,0.0,0.0,0.004901960784313725,0.004901960784313725,0.004166666666666667,0.0,0.005555555555555555,0.0,0.004166666666666667,0.0,0.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391304347826087,0.0,0.6008197000629529
2008-05-01,0.0,0.0,0.0,0.016666666666666666,0.015350877192982455,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.008928571428571428,0.0,0.0,0.0,0.008333333333333333,0.010416666666666666,0.0,0.009963768115942028,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.009469696969696968,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,0.0,0.006666666666666667,0.007575757575757575,0.0,0.0,0.005555555555555555,0.005555555555555555,0.0061403508771929825,0.005555555555555555,0.0,0.007575757575757575,0.0,0.007971014492753623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757575,0.0,0.005555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.544825432322572
2008-06-01,0.0,0.0,0.0,0.017156862745098037,0.01388888888888889,0.015624999999999997,0.0,0.0,0.0,0.0,0.015624999999999997,0.0,0.0,0.0,0.008578431372549019,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.010912698412698412,0.0,0.0,0.0,0.009868421052631578,0.0,0.0,0.0,0.010912698412698412,0.011363636363636362,0.0,0.0,0.0,0.0,0.007894736842105263,0.007894736842105263,0.006249999999999999,0.006249999999999999,0.006249999999999999,0.007407407407407407,0.0,0.008333333333333333,0.0,0.007894736842105263,0.0,0.007894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006862745098039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.5596637073223761
2008-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333332,0.0,0.0,0.0,0.009615384615384612,0.0,0.0,0.004629629629629629,0.0062499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.012731481481481479,0.010416666666666666,0.0,0.0,0.01111111111111111,0.0,0.0,0.0,0.011718749999999997,0.010416666666666666,0.0,0.0,0.0,0.0,0.006944444444444445,0.00606060606060606,0.005,0.0,0.00606060606060606,0.005,0.0,0.00606060606060606,0.0,0.00606060606060606,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.00606060606060606,0.0,0.0,0.0,0.0,0.26666666666666666,0.593987835081585
2008-08-01,0.0,0.0,0.003787878787878787,0.003787878787878787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004807692307692306,0.006944444444444445,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.005952380952380952,0.0,0.0,0.0,0.009259259259259259,0.006944444444444445,0.0,0.0,0.004807692307692306,0.0,0.0,0.0,0.004807692307692306,0.0,0.0,0.0,0.0,0.0,0.001515151515151515,0.0,0.0,0.0,0.001515151515151515,0.001515151515151515,0.0,0.001515151515151515,0.001515151515151515,0.0,0.0,0.001515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666669,0.7656755281755281
2008-09-01,0.00641025641025641,0.00641025641025641,0.003472222222222222,0.0,0.0,0.0,0.0,0.00641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006510416666666668,0.005555555555555555,0.0,0.0,0.0,0.008771929824561403,0.005555555555555555,0.0,0.001736111111111111,0.0,0.0,0.0,0.0,0.003205128205128205,0.0,0.0,0.005555555555555555,0.005555555555555555,0.0,0.0013888888888888887,0.0013888888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625000000000003,0.7758234227395411
2008-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.005208333333333333,0.0,0.0,0.0,0.0016025641025641025,0.005208333333333333,0.0,0.0,0.0016025641025641025,0.0,0.0,0.0,0.004166666666666667,0.0016025641025641025,0.0,0.002976190476190476,0.0,0.0,0.001282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.7680173992673993
2008-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025641025641025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391304347826087,0.0,0.759267001114827
2008-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.001736111111111111,0.003205128205128205,0.0,0.0,0.001736111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.001736111111111111,0.001736111111111111,0.0,0.0,0.0,0.0013888888888888887,0.0,0.0013888888888888887,0.0013888888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.7880341880341879
2009-01-01,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.0,0.003205128205128205,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025641025641025,0.0,0.0,0.002976190476190476,0.0,0.0,0.0,0.002976190476190476,0.006127450980392157,0.002976190476190476,0.0,0.002976190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.005208333333333333,0.002976190476190476,0.0,0.0023809523809523807,0.0023809523809523807,0.0023809523809523807,0.0,0.0023809523809523807,0.0023809523809523807,0.0023809523809523807,0.0023809523809523807,0.0023809523809523807,0.001282051282051282,0.0,0.001282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.6822539592760182
2009-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016025641025641025,0.002976190476190476,0.004166666666666667,0.0,0.0,0.004166666666666667,0.004166666666666667,0.004166666666666667,0.0,0.0,0.0,0.006127450980392157,0.0016025641025641025,0.0,0.0,0.001282051282051282,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.2391304347826087,0.0,0.687278744273629
2009-03-01,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.004807692307692306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.004807692307692306,0.0,0.0018939393939393936,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538455,0.0,0.0038461538461538455,0.0027777777777777775,0.0,0.0,0.0,0.0,0.0,0.0038461538461538455,0.0,0.0038461538461538455,0.0,0.0047619047619047615,0.0,0.0038461538461538455,0.0,0.0,0.0,0.0,0.0,0.0,0.0038461538461538455,0.0038461538461538455,0.0,0.25,0.0,0.6732739482739483
2009-04-01,0.0,0.0,0.0,0.0,0.01388888888888889,0.01388888888888889,0.015624999999999997,0.0,0.0,0.0,0.01388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008578431372549019,0.0,0.0,0.006944444444444445,0.0,0.0,0.0,0.0,0.0,0.008578431372549019,0.0,0.0,0.006944444444444445,0.0,0.008578431372549019,0.006944444444444445,0.008578431372549019,0.008578431372549019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.0,0.0,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.006249999999999999,0.0,0.005555555555555556,0.0,0.006249999999999999,0.005555555555555556,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.005555555555555556,0.006249999999999999,0.0,0.23684210526315788,0.0,0.5845018489852083
2009-05-01,0.0,0.0,0.0,0.0,0.015350877192982455,0.015350877192982455,0.016666666666666666,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.007675438596491228,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.007675438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.008333333333333333,0.0,0.008928571428571428,0.008928571428571428,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.007142857142857143,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.006666666666666667,0.007142857142857143,0.0,0.2391304347826087,0.0,0.5631899495114598
2009-06-01,0.0,0.0,0.0,0.0,0.017543859649122806,0.017543859649122806,0.018750000000000003,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.010416666666666666,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00992063492063492,0.009375000000000001,0.010869565217391304,0.010416666666666666,0.0,0.009375000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.007936507936507936,0.007500000000000001,0.007500000000000001,0.007936507936507936,0.007017543859649122,0.0,0.0,0.0,0.0,0.0,0.007500000000000001,0.007936507936507936,0.007936507936507936,0.0,0.22500000000000003,0.0,0.54151619992009
2009-07-01,0.0,0.0,0.0,0.0,0.019736842105263157,0.018518518518518517,0.022727272727272724,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.010912698412698412,0.0,0.011363636363636362,0.010912698412698412,0.0,0.009868421052631578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009868421052631578,0.010912698412698412,0.010912698412698412,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.00873015873015873,0.0,0.0,0.0,0.0,0.007407407407407407,0.0,0.0,0.0,0.00873015873015873,0.0,0.0,0.007407407407407407,0.0,0.0,0.007407407407407407,0.007407407407407407,0.007407407407407407,0.0,0.0,0.0,0.007894736842105263,0.0,0.0,0.007407407407407407,0.007407407407407407,0.0,0.0,0.23684210526315788,0.0,0.5189670831118198
2009-08-01,0.0,0.0,0.0,0.0,0.020833333333333332,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.00992063492063492,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00992063492063492,0.0,0.010869565217391304,0.010869565217391304,0.0,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0,0.0,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.17647058823529413,0.0,0.5661881419234359
2009-09-01,0.0,0.0,0.0,0.0,0.021929824561403508,0.020833333333333332,0.0,0.0,0.0,0.0,0.023809523809523808,0.02291666666666667,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010964912280701754,0.0,0.0,0.011904761904761904,0.0,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.0,0.0,0.0,0.0,0.0,0.009523809523809523,0.009523809523809523,0.0,0.0,0.0,0.009523809523809523,0.009523809523809523,0.009523809523809523,0.0,0.009523809523809523,0.0,0.0,0.0,0.0,0.0,0.009523809523809523,0.0,0.009523809523809523,0.0,0.0,0.0,0.009523809523809523,0.0,0.0,0.009523809523809523,0.0,0.0,0.15384615384615385,0.0,0.0,0.5671281569307886
2009-10-01,0.0,0.0,0.0,0.021739130434782608,0.020833333333333332,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.010869565217391304,0.010869565217391304,0.0,0.0,0.0,0.010416666666666666,0.010869565217391304,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.008695652173913044,0.0,0.0,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.22500000000000003,0.0,0.5158514492753622
2009-11-01,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.00992063492063492,0.010869565217391304,0.0,0.0,0.0,0.010416666666666666,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.00992063492063492,0.00992063492063492,0.0,0.0,0.0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007500000000000001,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.0,0.007936507936507936,0.0,0.0,0.19444444444444445,0.0,0.0,0.5560093167701863
2009-12-01,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.019927536231884056,0.0,0.009469696969696968,0.010416666666666666,0.0,0.0,0.0,0.009963768115942028,0.0,0.008928571428571428,0.0,0.0,0.0,0.009963768115942028,0.0,0.010416666666666666,0.0,0.009469696969696968,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.007575757575757575,0.007575757575757575,0.0,0.0,0.007971014492753623,0.0,0.0,0.0,0.007142857142857143,0.0,0.007575757575757575,0.0,0.007575757575757575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061403508771929825,0.0,0.007575757575757575,0.0,0.007575757575757575,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.21428571428571427,0.0,0.5523539084866316
2010-01-01,0.0,0.0,0.0,0.0,0.020833333333333332,0.021739130434782608,0.020833333333333332,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.009375000000000001,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.009375000000000001,0.0,0.0,0.010869565217391304,0.0,0.00992063492063492,0.010416666666666666,0.0,0.0,0.0,0.008333333333333333,0.008695652173913044,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.008695652173913044,0.008695652173913044,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.5358936290000362
2010-02-01,0.018939393939393936,0.018939393939393936,0.0,0.0,0.0,0.019927536231884056,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.009469696969696968,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.009963768115942028,0.0,0.0,0.0,0.0,0.009469696969696968,0.0,0.007675438596491228,0.0,0.0,0.0,0.0,0.0,0.009469696969696968,0.009469696969696968,0.0,0.010416666666666666,0.006666666666666667,0.0061403508771929825,0.0,0.0,0.007575757575757575,0.007575757575757575,0.0,0.0,0.007575757575757575,0.0,0.007575757575757575,0.007142857142857143,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757575,0.0,0.007575757575757575,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.0,0.548462819598403
2010-03-01,0.019927536231884056,0.019927536231884056,0.0,0.0,0.0,0.0,0.0,0.019927536231884056,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.010416666666666666,0.009963768115942028,0.009963768115942028,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.006127450980392157,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.0,0.009963768115942028,0.006666666666666667,0.005555555555555555,0.0,0.007142857142857143,0.007142857142857143,0.006666666666666667,0.0,0.0,0.007142857142857143,0.0,0.007142857142857143,0.0,0.007575757575757575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5314839895114831
2010-04-01,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.020833333333333332,0.0,0.009963768115942028,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.009963768115942028,0.010416666666666666,0.0,0.0,0.0,0.0,0.009963768115942028,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,0.007575757575757575,0.0,0.0,0.008333333333333333,0.007971014492753623,0.0,0.0,0.008333333333333333,0.008333333333333333,0.0,0.008333333333333333,0.007971014492753623,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5049242424242424
2010-05-01,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.019927536231884056,0.0,0.019927536231884056,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.0,0.0,0.0,0.0,0.009963768115942028,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.0,0.0,0.008333333333333333,0.008333333333333333,0.0,0.008333333333333333,0.008333333333333333,0.0,0.0,0.008333333333333333,0.0,0.0,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5022644927536232
